[2026-06-20 17:27:49.771] [INFO] Logger initialized
[2026-06-20 17:27:49.772] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 17:28:15.367] [EVT.SPAWN] Mushroom at (5154,2551)
[2026-06-20 17:28:15.367] [EVT.SPAWN] Mushroom at (5090,2663)
[2026-06-20 17:28:15.367] [EVT.SPAWN] Mushroom at (5142,2569)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5144,2581)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4813,4124)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4754,3951)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4599,4049)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4923,4019)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4852,4012)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4820,3965)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4797,3924)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4774,4064)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4659,3948)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4726,4061)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1016,2829)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4750,3958)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Algae at (1169,3225)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (4095,1485)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1150,2649)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Plant at (3038,882)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4718,3960)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1024,2473)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1033,2637)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1104,2640)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1092,2656)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4837,3934)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1073,2654)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1015,2748)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (5270,529)
[2026-06-20 17:28:15.368] [EVT.SPAWN] PineTree at (3465,2640)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (675,2606)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1522,3526)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (632,2563)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (555,2598)
[2026-06-20 17:28:15.368] [EVT.SPAWN] PineTree at (3547,2606)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (541,2618)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (956,2529)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (3692,1104)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Algae at (1203,3202)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1111,2724)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4792,3998)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4746,4018)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4682,3998)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4737,4073)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4748,4073)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4720,4041)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5176,2670)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5061,2574)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5037,2608)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (4863,2642)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5019,2626)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (4914,2631)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5101,2669)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5071,2681)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1154,2595)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (996,2641)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1049,2709)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1088,2496)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (4151,1480)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (4115,1523)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (4122,1597)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4820,3938)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Algae at (1245,3194)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (4178,1511)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Cactus at (6151,3169)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Cactus at (5997,3230)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Algae at (1255,3110)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (595,2503)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (625,2536)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (585,2536)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (522,2664)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1099,2681)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1059,2588)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4779,4002)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4830,4079)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4776,3988)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (4997,2725)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (4986,2542)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5200,2594)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5169,2710)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4757,3987)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1105,2792)
[2026-06-20 17:28:15.368] [EVT.SPAWN] PineTree at (3525,2550)
[2026-06-20 17:28:15.368] [EVT.SPAWN] PineTree at (3564,2609)
[2026-06-20 17:28:15.368] [EVT.SPAWN] PineTree at (3605,2617)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1091,2638)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1022,2650)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (5197,547)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (611,2500)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (634,2500)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4752,4040)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (4219,1541)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (4153,1443)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (5078,2556)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Algae at (1236,3221)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Pine at (1038,2637)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (572,2651)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Grass at (576,2570)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Moss at (4775,4003)
[2026-06-20 17:28:15.368] [EVT.SPAWN] PineTree at (3519,2552)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Mushroom at (4982,2628)
[2026-06-20 17:28:15.368] [EVT.SPAWN] BerryBush at (1394,2994)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Cactus at (5925,3241)
[2026-06-20 17:28:15.368] [EVT.SPAWN] Algae at (3329,270)
[2026-06-20 17:28:15.369] [EVT.SPAWN] Plant at (3048,834)
[2026-06-20 17:28:15.369] [EVT.SPAWN] Pine at (5194,541)
[2026-06-20 17:28:15.369] [EVT.SPAWN] Grass at (647,2468)
[2026-06-20 17:28:15.369] [EVT.SPAWN] Grass at (537,2432)
[2026-06-20 17:28:15.369] [EVT.SPAWN] PineTree at (3525,2559)
[2026-06-20 17:28:15.369] [EVT.SPAWN] Grass at (607,2508)
[2026-06-20 17:28:15.369] [EVT.SPAWN] BerryBush at (1333,3024)
[2026-06-20 17:28:15.369] [EVT.SPAWN] Pine at (5291,459)
[2026-06-20 17:28:15.369] [EVT.SPAWN] Grass at (562,2650)
[2026-06-20 17:28:15.369] [EVT.SPAWN] PineTree at (3472,2555)
[2026-06-20 17:28:15.376] [EVT.DEATH] BerryBush died at age 10,4s, energy -1,6
[2026-06-20 17:28:15.380] [EVT.DEATH] PineTree died at age 9,7s, energy 0,0
[2026-06-20 17:28:15.382] [EVT.SPAWN] Pine at (1563,3529)
[2026-06-20 17:28:15.382] [EVT.SPAWN] BerryBush at (1373,3038)
[2026-06-20 17:28:15.476] [EVT.DEATH] Mushroom died at age 20,0s, energy 0,0
[2026-06-20 17:28:15.478] [EVT.DEATH] Coral died at age 14,4s, energy 0,0
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1031,2696)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1015,2733)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1055,2562)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1097,2782)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1100,2670)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1168,2490)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1108,2605)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1017,2697)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1069,2613)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1069,2753)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1124,2466)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (987,2717)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1223,2700)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Moss at (4830,3989)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1107,2680)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1034,2768)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1047,2614)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1128,2687)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Mushroom at (5069,2669)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1198,4575)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1066,2644)
[2026-06-20 17:28:15.567] [EVT.SPAWN] BerryBush at (3429,2289)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Moss at (4706,3943)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1095,2646)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1085,2599)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Moss at (4742,4048)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Moss at (4791,4020)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1002,2680)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1123,2593)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1027,2522)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1121,2647)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1111,2649)
[2026-06-20 17:28:15.567] [EVT.SPAWN] Pine at (1203,2552)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1025,2769)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Moss at (4772,4031)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Moss at (4655,4041)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Moss at (4863,4017)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Moss at (4820,4129)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1074,2682)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1038,2590)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (916,2684)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1124,2621)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1078,2538)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1035,2561)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1110,2471)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1204,2625)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1010,2714)
[2026-06-20 17:28:15.568] [EVT.SPAWN] PineTree at (2100,3312)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1033,2726)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Bush at (524,1138)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Flowers at (4835,3966)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Flowers at (4899,3921)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (4211,1596)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Algae at (1233,3148)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (4364,1484)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (654,2516)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (615,2598)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (627,2495)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (584,2497)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (640,2573)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Moss at (4730,3871)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Plant at (858,124)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (572,2572)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Plant at (722,239)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (654,2562)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (531,2647)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (612,2497)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (647,2542)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (464,2566)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Plant at (693,150)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (611,2676)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (653,2569)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (568,2533)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (558,2560)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1205,4565)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Plant at (715,139)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Plant at (814,151)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Grass at (564,2379)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (4193,1463)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (1044,2777)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Plant at (781,87)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Pine at (4108,1620)
[2026-06-20 17:28:15.568] [EVT.SPAWN] Flowers at (3879,2000)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1055,2616)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Cactus at (6022,3165)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Algae at (1308,3194)
[2026-06-20 17:28:15.569] [EVT.SPAWN] BerryBush at (5801,171)
[2026-06-20 17:28:15.569] [EVT.SPAWN] BerryBush at (3269,2261)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1039,2605)
[2026-06-20 17:28:15.569] [EVT.SPAWN] BerryBush at (3377,2291)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (975,2656)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1074,2524)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1091,2687)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1049,2735)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1031,2686)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Plant at (1269,691)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Algae at (1249,3115)
[2026-06-20 17:28:15.569] [EVT.SPAWN] BerryBush at (3540,2358)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Mushroom at (5043,2537)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Moss at (4822,4032)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Mushroom at (4934,2553)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Moss at (4671,4100)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Moss at (4827,4043)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Mushroom at (4920,2561)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1098,2687)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (4241,1580)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Moss at (4805,3957)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (993,2616)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1019,2550)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1129,2547)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (4232,1431)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1091,2676)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (4362,1623)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1038,2636)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1020,2733)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1050,2666)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Plant at (619,187)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (611,2542)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (506,2530)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (660,2443)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (566,2503)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Plant at (668,201)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (604,2619)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1085,2814)
[2026-06-20 17:28:15.569] [EVT.SPAWN] PineTree at (3480,2554)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (563,2533)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (5207,498)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1538,3565)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (509,2565)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (1068,2621)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (568,2516)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Grass at (626,2567)
[2026-06-20 17:28:15.569] [EVT.SPAWN] Pine at (5182,512)
[2026-06-20 17:28:15.570] [EVT.SPAWN] PineTree at (3629,2464)
[2026-06-20 17:28:15.570] [EVT.SPAWN] PineTree at (3468,2535)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (620,2622)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (539,2652)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (580,2465)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Moss at (4871,3999)
[2026-06-20 17:28:15.570] [EVT.SPAWN] BerryBush at (3628,2278)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Mushroom at (5080,2597)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1156,2692)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1045,2559)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1073,2720)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1053,2768)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (4361,1595)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1056,2699)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Plant at (1160,758)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Cactus at (5982,3226)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (1759,1739)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (506,2527)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (605,2708)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (578,2526)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Plant at (721,123)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (654,2527)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (551,2671)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Plant at (697,199)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Plant at (784,215)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1300,4569)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Flowers at (4844,3796)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Bush at (521,1095)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1049,2713)
[2026-06-20 17:28:15.570] [EVT.SPAWN] BerryBush at (1471,2965)
[2026-06-20 17:28:15.570] [EVT.SPAWN] BerryBush at (1298,2962)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Algae at (1086,3220)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (982,2590)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Mushroom at (5138,2619)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Mushroom at (5134,2701)
[2026-06-20 17:28:15.570] [EVT.SPAWN] BerryBush at (3580,2238)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1105,2704)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1156,2624)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Mushroom at (5560,3184)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (1031,2701)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Plant at (1262,663)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Plant at (754,135)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Flowers at (3865,1926)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (535,2602)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Plant at (779,128)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (5257,536)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (552,2541)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (630,2417)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Grass at (524,2536)
[2026-06-20 17:28:15.570] [EVT.SPAWN] Pine at (4207,1527)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1077,2752)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1534,3485)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Grass at (582,2534)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1142,2729)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Plant at (1337,699)
[2026-06-20 17:28:15.571] [EVT.SPAWN] PineTree at (3542,2595)
[2026-06-20 17:28:15.571] [EVT.SPAWN] PineTree at (744,165)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1055,2734)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Plant at (751,122)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (960,2680)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1022,2698)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1537,3573)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1044,2690)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Plant at (1260,721)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Bush at (533,1019)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Flowers at (4848,3848)
[2026-06-20 17:28:15.571] [EVT.SPAWN] PineTree at (4103,3679)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1136,2684)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1122,2699)
[2026-06-20 17:28:15.571] [EVT.SPAWN] Pine at (1158,2674)
[2026-06-20 17:28:15.588] [EVT.SPAWN] Flowers at (4846,3885)
[2026-06-20 17:28:15.588] [EVT.SPAWN] Seaweed at (2806,4716)
[2026-06-20 17:28:15.588] [EVT.SPAWN] Bush at (629,1034)
[2026-06-20 17:28:15.588] [EVT.SPAWN] Coral at (4346,447)
[2026-06-20 17:28:15.588] [EVT.SPAWN] BerryBush at (3456,2239)
[2026-06-20 17:28:15.588] [EVT.SPAWN] Kelp at (5751,1229)
[2026-06-20 17:28:15.588] [EVT.SPAWN] Pine at (1009,2714)
[2026-06-20 17:28:15.588] [EVT.SPAWN] Bush at (4242,4122)
[2026-06-20 17:28:15.672] [EVT.DEATH] Moss died at age 13,1s, energy -0,4
[2026-06-20 17:28:15.679] [EVT.DEATH] Moss died at age 11,7s, energy 0,0
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1027,2461)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1160,2627)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1075,2662)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1079,2621)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1176,2594)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1027,2622)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1196,2582)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1024,2668)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1261,2820)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1179,2487)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1135,2575)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (994,2654)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1103,2833)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1059,2636)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1052,2634)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1014,2759)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1138,2709)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1037,2738)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1159,2620)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1209,2746)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (948,2694)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1100,2627)
[2026-06-20 17:28:15.867] [EVT.SPAWN] Pine at (1067,2551)
