[2026-06-20 16:21:57.080] [INFO] Logger initialized
[2026-06-20 16:21:57.081] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 16:22:19.576] [EVT.SPAWN] Mushroom at (2214,3759)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (4118,2127)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (2014,3711)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (100,1390)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (196,1507)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (195,1439)
[2026-06-20 16:22:19.576] [EVT.SPAWN] BerryBush at (2402,590)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (1864,3746)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (78,1659)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Pine at (2265,326)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (707,2297)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Cactus at (3487,4672)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (98,1755)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (3406,3063)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (32,1697)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (81,1733)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (97,1781)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (52,1685)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Cactus at (3508,4512)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (765,2374)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Pine at (5257,2143)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (808,2207)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Mushroom at (914,1912)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Mushroom at (911,1836)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (736,2389)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Mushroom at (919,1919)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (805,2261)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (149,1502)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (147,1442)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (5,1398)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (1,1486)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (157,1315)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (180,1356)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (140,1439)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (38,1386)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (125,1374)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (125,1504)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (69,1385)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (89,1314)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (2333,3536)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (3429,3436)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Pine at (5478,2788)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Moss at (3913,1862)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (2029,3847)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (4084,1986)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (3382,3113)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (119,1667)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (72,1748)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (162,1422)
[2026-06-20 16:22:19.576] [EVT.SPAWN] BerryBush at (1074,482)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (89,1484)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (152,1425)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (164,1373)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (88,1505)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (154,1423)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (100,1435)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (121,1463)
[2026-06-20 16:22:19.576] [EVT.SPAWN] BerryBush at (3711,2869)
[2026-06-20 16:22:19.576] [EVT.SPAWN] BerryBush at (975,4448)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (5965,846)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (892,2288)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Mushroom at (888,1783)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Mushroom at (871,1837)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (772,2370)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (72,1773)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Moss at (4005,1911)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (153,1453)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (70,1737)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Moss at (3844,1836)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (83,1400)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (98,1651)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (126,1479)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (142,1389)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Cactus at (3425,4587)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (21,1377)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Flowers at (723,2393)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Pine at (2397,392)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Toadstool at (2060,3719)
[2026-06-20 16:22:19.576] [EVT.SPAWN] Mushroom at (2300,3806)
[2026-06-20 16:22:19.577] [EVT.SPAWN] BerryBush at (848,554)
[2026-06-20 16:22:19.577] [EVT.SPAWN] BerryBush at (1042,588)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (133,1417)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Pine at (3413,887)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (111,1522)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (137,1405)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Flowers at (3391,3178)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Flowers at (858,2189)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Mushroom at (918,1837)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Moss at (3801,1872)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Pine at (5421,2834)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (167,1361)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (4160,2115)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (202,1465)
[2026-06-20 16:22:19.577] [EVT.SPAWN] BerryBush at (3662,2761)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Flowers at (5967,902)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Flowers at (62,1690)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Cactus at (3449,4656)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Pine at (5232,2081)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Flowers at (721,2345)
[2026-06-20 16:22:19.577] [EVT.SPAWN] BerryBush at (1044,420)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (130,1411)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Mushroom at (962,1857)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Moss at (3966,1866)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Flowers at (64,1750)
[2026-06-20 16:22:19.577] [EVT.SPAWN] Toadstool at (193,1507)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Toadstool at (1905,1865)
[2026-06-20 16:22:19.594] [EVT.SPAWN] BerryBush at (3629,2832)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Mushroom at (873,1903)
[2026-06-20 16:22:19.594] [EVT.SPAWN] BerryBush at (5130,3515)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Flowers at (5908,854)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Pine at (5423,2814)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Toadstool at (3484,3344)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Pine at (2255,326)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Pine at (3462,969)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Toadstool at (3061,951)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Flowers at (739,2354)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Moss at (3908,1818)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Cactus at (3489,4509)
[2026-06-20 16:22:19.594] [EVT.SPAWN] BerryBush at (1082,463)
[2026-06-20 16:22:19.594] [EVT.SPAWN] Flowers at (117,1778)
[2026-06-20 16:22:19.594] [EVT.SPAWN] BerryBush at (913,649)
[2026-06-20 16:22:19.667] [EVT.SPAWN] Toadstool at (288,1338)
[2026-06-20 16:22:19.667] [EVT.SPAWN] Toadstool at (1984,3778)
[2026-06-20 16:22:19.667] [EVT.SPAWN] Toadstool at (197,1448)
[2026-06-20 16:22:19.667] [EVT.SPAWN] Toadstool at (221,1383)
[2026-06-20 16:22:19.667] [EVT.SPAWN] BerryBush at (2496,889)
[2026-06-20 16:22:19.667] [EVT.SPAWN] Toadstool at (33,1463)
[2026-06-20 16:22:19.667] [EVT.SPAWN] Toadstool at (2097,3805)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (2004,3798)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (82,1787)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1975,3617)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (2215,3744)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1986,3833)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (2116,3845)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (61,1810)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (145,1595)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (61,1677)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (103,1771)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (114,1633)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (143,1560)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (77,1731)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (125,1619)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (162,1753)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1971,2005)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1935,2051)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1987,1922)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1986,1871)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1913,1970)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1993,1907)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1910,2000)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1830,1928)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (3346,3123)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1811,3760)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1980,1981)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (34,1611)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (2013,1861)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (2015,1892)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1792,3814)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (1955,3775)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Flowers at (77,1721)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (192,1546)
[2026-06-20 16:22:19.668] [EVT.SPAWN] BerryBush at (988,4301)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (204,1513)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (53,1576)
[2026-06-20 16:22:19.668] [EVT.SPAWN] GrassTuft at (1515,545)
[2026-06-20 16:22:19.668] [EVT.SPAWN] GrassTuft at (1503,684)
[2026-06-20 16:22:19.668] [EVT.SPAWN] GrassTuft at (1571,651)
[2026-06-20 16:22:19.668] [EVT.SPAWN] BerryBush at (1089,481)
[2026-06-20 16:22:19.668] [EVT.SPAWN] BerryBush at (906,487)
[2026-06-20 16:22:19.668] [EVT.SPAWN] BerryBush at (1080,474)
[2026-06-20 16:22:19.668] [EVT.SPAWN] GrassTuft at (1484,556)
[2026-06-20 16:22:19.668] [EVT.SPAWN] GrassTuft at (1440,703)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (184,1400)
[2026-06-20 16:22:19.668] [EVT.SPAWN] BerryBush at (1069,482)
[2026-06-20 16:22:19.668] [EVT.SPAWN] GrassTuft at (1629,594)
[2026-06-20 16:22:19.668] [EVT.SPAWN] GrassTuft at (1505,706)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (183,1299)
[2026-06-20 16:22:19.668] [EVT.SPAWN] Toadstool at (63,1518)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (197,1343)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1,1356)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1946,3806)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (2003,3967)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1969,3851)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1930,3674)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (2162,3629)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (3545,3114)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1846,3806)
[2026-06-20 16:22:19.669] [EVT.SPAWN] BerryBush at (5004,1867)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (2033,1863)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Mushroom at (2131,3835)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (99,1701)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (24,1803)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (3503,3113)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (88,1627)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (3448,3215)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (3342,3224)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (29,1805)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1950,1820)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (59,1621)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (59,1771)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1909,1826)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1972,3666)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (2014,3805)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Plant at (5951,1366)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (4201,2097)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (39,1611)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (79,1447)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (154,1435)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (155,1347)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1896,3794)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (101,1664)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1862,3823)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (2080,3750)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (3424,3219)
[2026-06-20 16:22:19.669] [EVT.SPAWN] BerryBush at (5075,1834)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (25,1765)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (116,1683)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (114,1681)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (65,1567)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Flowers at (94,1542)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Pine at (5480,2810)
[2026-06-20 16:22:19.669] [EVT.SPAWN] BerryBush at (5020,1892)
[2026-06-20 16:22:19.669] [EVT.SPAWN] GrassTuft at (1544,559)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1944,1896)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1949,3802)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (2072,3770)
[2026-06-20 16:22:19.669] [EVT.SPAWN] GrassTuft at (1601,626)
[2026-06-20 16:22:19.669] [EVT.SPAWN] Toadstool at (1939,1906)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Pine at (5425,2718)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1626,595)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1960,1823)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1944,1970)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Moss at (3979,1864)
[2026-06-20 16:22:19.670] [EVT.SPAWN] BerryBush at (4960,1825)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1599,702)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1545,616)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2008,1906)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1941,1885)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (4026,2011)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2111,3768)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1871,3699)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1975,3826)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (115,1497)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (114,1423)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (53,1669)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (88,1719)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1929,1868)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2086,1917)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (20,1811)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2095,2047)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2038,1764)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1918,1932)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2094,2025)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2003,1852)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2017,1969)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1984,1857)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (123,1676)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1935,3832)
[2026-06-20 16:22:19.670] [EVT.SPAWN] BerryBush at (3662,2755)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Plant at (1896,657)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (4375,2793)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1598,603)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1571,567)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1618,660)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (4153,3141)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1969,1953)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1925,1965)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2071,1873)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2055,1970)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1971,1944)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2064,1984)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (73,1771)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1542,676)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1560,668)
[2026-06-20 16:22:19.670] [EVT.SPAWN] BerryBush at (5010,1845)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Plant at (1960,657)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1975,1994)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1959,1917)
[2026-06-20 16:22:19.670] [EVT.SPAWN] BerryBush at (5009,1800)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1545,541)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (1999,2024)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Flowers at (18,1772)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Plant at (2008,653)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Plant at (6040,1373)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2058,1881)
[2026-06-20 16:22:19.670] [EVT.SPAWN] GrassTuft at (1582,703)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2010,1955)
[2026-06-20 16:22:19.670] [EVT.SPAWN] Toadstool at (2076,3716)
[2026-06-20 16:22:19.684] [EVT.DEATH] Pine died at age 7,7s, energy 0,0
[2026-06-20 16:22:19.688] [EVT.SPAWN] Toadstool at (1961,3803)
[2026-06-20 16:22:19.688] [EVT.SPAWN] GrassTuft at (1591,620)
[2026-06-20 16:22:19.688] [EVT.SPAWN] BerryBush at (5043,1814)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (275,1323)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1951,3692)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1786,3745)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (194,1234)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (5004,1836)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (4966,1765)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (165,1466)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (5049,1788)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (5003,1918)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (5027,1718)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (5009,1748)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (49,1428)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1911,1929)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (5071,1752)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Flowers at (215,1665)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1902,3873)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Flowers at (69,1744)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Flowers at (223,1708)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Flowers at (42,1719)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Flowers at (91,1700)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Flowers at (46,1796)
[2026-06-20 16:22:19.767] [EVT.SPAWN] BerryBush at (2427,793)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Flowers at (3480,3125)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (2065,1988)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1929,1960)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (2017,1867)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (2113,1867)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1942,1922)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1939,1939)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (2006,1931)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1946,2065)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1979,1824)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1932,1907)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (2037,2006)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1965,1898)
[2026-06-20 16:22:19.767] [EVT.SPAWN] Toadstool at (1930,1968)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (2048,1758)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (1983,1948)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (2001,1834)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (1894,1922)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (1865,1839)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (1949,2022)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (2085,1921)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (2076,1979)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (1934,1960)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (2036,1876)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (2026,1966)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (1931,1973)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Flowers at (3518,3178)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Flowers at (3426,3186)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Flowers at (6,1788)
[2026-06-20 16:22:19.768] [EVT.SPAWN] Toadstool at (1993,3876)
[2026-06-20 16:22:19.769] [EVT.SPAWN] Toadstool at (2082,3745)
[2026-06-20 16:22:19.769] [EVT.SPAWN] Toadstool at (1896,3705)
